label,sample_id,timestamp_ms,ax,ay,az,gx,gy,gz
idle,202,682731,1.0178,-0.083,0.2363,-3.4733,-0.7786,1.9542
idle,202,682751,1.0137,-0.0876,0.2351,-3.7328,0.1985,1.771
idle,202,682771,1.0073,-0.083,0.2224,-3.7481,0.3511,1.9542
idle,202,682791,1.0115,-0.0928,0.2251,-3.1908,1.1832,1.2137
idle,202,682811,1.0159,-0.0833,0.2312,-3.0992,0.8855,0.7863
idle,202,682831,1.0186,-0.0813,0.238,-3.5573,0.1756,1.7939
idle,202,682851,1.0188,-0.0825,0.2263,-3.6412,-0.0229,2.3893
idle,202,682871,1.0232,-0.0925,0.2368,-3.7481,0.0076,1.8092
idle,202,682891,1.0134,-0.083,0.2288,-3.2519,-0.0611,1.4046
idle,202,682911,1.0127,-0.0847,0.2319,-3.6412,-0.0763,1.9237
idle,202,682931,1.0134,-0.071,0.2339,-4.0687,-0.0763,1.7328
idle,203,682951,1.0225,-0.0781,0.2395,-3.1145,-0.4656,2.687
idle,203,682971,1.0137,-0.0874,0.2393,-3.5573,-0.5038,2.1374
idle,203,682991,1.0208,-0.072,0.2329,-3.3435,-0.3817,1.8244
idle,203,683011,1.0139,-0.0938,0.2253,-3.5191,-0.4504,2.145
idle,203,683031,1.0029,-0.0825,0.2346,-3.7099,-0.7252,2.6107
idle,203,683051,1.0134,-0.0933,0.2239,-4.0992,-0.4198,3.1832
idle,203,683071,1.0088,-0.0894,0.2393,-3.9313,-0.4427,3.4275
idle,203,683091,1.0203,-0.0862,0.2456,-3.7099,0.9237,1.5115
idle,203,683111,1.033,-0.0818,0.2349,-3.4733,1.4656,1.2366
idle,203,683131,1.0176,-0.0774,0.2327,-3.0992,0.7481,1.3359
idle,203,683151,1.0093,-0.0808,0.2273,-3.3435,-0.5573,2.3435
idle,203,683171,1.021,-0.0869,0.2363,-3.5038,-3.2901,3.0305
idle,203,683191,1.0347,-0.1045,0.2363,-2.7786,-6.7405,1.2443
idle,203,683211,1.0249,-0.0889,0.2358,-2.9008,-12.9618,1.8702
idle,203,683231,1.0132,-0.0784,0.2222,-4.6794,-18.8626,2.3588
idle,203,683251,1.0112,-0.0959,0.1926,-3.9771,-24.4275,3.542
idle,203,683271,1.0125,-0.1262,0.1833,-5.3282,-30.0687,0.6489
idle,203,683291,1.0098,-0.179,0.1836,-2.0153,-35.1374,-8.229
idle,203,683311,0.9788,-0.1028,0.1394,0.313,-43.4504,-5.9924
idle,203,683331,0.967,-0.0618,0.0591,-1.7099,-42.5115,-4.6336
idle,203,683351,1.0237,-0.0842,0.0146,0.0229,-31.5191,8.0992
idle,203,683371,1.3665,-0.1438,-0.1985,7.4351,5.9313,18.7863
idle,203,683391,1.1013,-0.1929,0.0076,16.0992,9.4351,28.4275
idle,203,683411,1.2727,-0.1711,-0.1218,23.5878,34.8473,58.6489
idle,203,683431,1.1892,-0.2576,-0.1353,31.2748,55.4733,75.5802
idle,203,683451,1.1211,-0.3513,-0.0486,37.2901,67.626,68.4733
idle,203,683471,1.0464,-0.3894,0.0806,49.3511,53.5267,65.2214
idle,203,683491,1.0635,-0.3147,0.0654,62.3969,28.4504,68.313
idle,203,683511,1.0818,-0.2947,-0.0249,74.1908,22.3282,89.0076
idle,203,683531,1.0305,-0.3403,-0.0269,80.7252,23.1221,108.229
idle,203,683551,1.0051,-0.4219,0.0562,93.9924,24.3053,107.5954
idle,203,683571,1.0056,-0.4917,0.1218,110.0916,21.3511,89.7023
idle,203,683591,0.988,-0.4683,0.0974,120.6641,14.6412,74.687
idle,203,683611,0.9197,-0.3809,0.1165,125.8626,15.3053,78.3053
idle,203,683631,0.9016,-0.3992,0.2432,127.5649,8.7252,84.3435
idle,203,683651,0.8845,-0.3855,0.2715,131.458,1.4351,82.3969
idle,203,683671,0.824,-0.3591,0.2454,133.6183,-3.8779,91.2748
idle,203,683691,0.7183,-0.3618,0.3733,136.7099,-10.6641,102.4962
idle,203,683711,0.7043,-0.3657,0.4771,143.7939,-28.3282,106.1756
idle,203,683731,0.7532,-0.3789,0.4448,145.7252,-45.5115,92.8779
idle,203,683751,0.7117,-0.3569,0.4397,136.4886,-55.6947,87.9313
idle,203,683771,0.6265,-0.2739,0.4626,134.229,-53.9924,98.4427
idle,203,683791,0.6135,-0.2683,0.5566,134.4809,-66.2748,113.5191
idle,203,683811,0.5823,-0.2871,0.5381,128.2672,-84.7328,120.7252
idle,203,683831,0.5261,-0.3025,0.4746,115.8473,-95.7939,128.7405
idle,203,683851,0.5859,-0.4531,0.5146,113.3511,-107.9695,127.4046
idle,203,683871,0.6848,-0.4775,0.5208,123.6641,-124.8702,102.2748
idle,203,683891,0.6711,-0.3054,0.5398,123.0229,-146.8473,97.5878
idle,203,683911,0.6877,-0.1956,0.4617,120.5725,-156.9237,136.7481
idle,203,683931,0.7793,-0.3918,0.3718,105.7634,-153.9389,166.084
idle,204,683951,0.8799,-0.6794,0.3972,92.8397,-154.5114,152.9924
idle,204,683971,0.8301,-0.5845,0.354,83.6947,-149.3664,135.4122
idle,204,683991,0.8179,-0.6814,0.3013,82.5191,-139.9771,126.9389
idle,204,684011,0.8804,-0.7449,0.2678,81.3435,-143.6336,118.0611
idle,204,684031,0.927,-0.7537,0.2324,75.1832,-147.8702,101.0382
idle,204,684051,0.9038,-0.6372,0.2324,61.7328,-138.5573,106.8626
idle,204,684071,0.8679,-0.6638,0.1658,50.0687,-109.6183,121.9771
idle,204,684091,0.8223,-0.8503,0.2236,43.5115,-86.2443,117.626
idle,204,684111,0.8418,-0.929,0.1982,34.3435,-95.6031,80.7863
idle,204,684131,0.8518,-0.7605,0.2039,23.7863,-110.1221,62.7252
idle,204,684151,0.8643,-0.769,0.0745,16.3588,-106.9237,59.4275
idle,204,684171,0.7654,-0.8137,0.0027,5.7099,-79.8855,53.0458
idle,204,684191,0.6274,-0.8723,0.0557,1.1298,-47.1679,46.1221
idle,204,684211,0.4429,-0.8928,0.0869,2.1603,-34.0153,53.7939
idle,204,684231,0.5405,-0.8425,0.2644,16.2443,-60.3817,69.0076
idle,204,684251,0.707,-0.9741,0.1956,7.5725,-44.6794,54.6183
idle,204,684271,0.6064,-0.875,-0.0134,1.2519,-29.2824,24.2443
idle,204,684291,0.6135,-0.8804,0.0896,-5.687,-22.771,-3.6412
idle,204,684311,0.5706,-0.7627,0.1165,-13.9771,-12.7023,5.6718
idle,204,684331,0.5146,-0.8308,0.0759,-17.3511,-8.1985,20.8855
idle,204,684351,0.4507,-0.9111,0.1284,-19.3053,-18.084,22.9466
idle,204,684371,0.4365,-0.8745,0.1387,-24.5649,-26.8702,18.6183
idle,204,684391,0.4451,-0.9153,0.1091,-38.4351,-33.6718,7.1908
idle,204,684411,0.4294,-0.9119,0.1492,-46.9771,-46.4122,-8.8855
idle,204,684431,0.4128,-0.843,0.1829,-50.7099,-57.145,-16.8168
idle,204,684451,0.4651,-0.856,0.1255,-43.0382,-64.6565,-13.8397
idle,204,684471,0.4373,-0.9795,0.0999,-41.626,-67.0687,-19.7099
idle,204,684491,0.4758,-1.104,0.0623,-40.1374,-72.6718,-42.6412
idle,204,684511,0.5686,-0.9536,0.0029,-35.5496,-56.5038,-54.5802
idle,204,684531,0.8098,-0.9404,-0.1062,-14.0076,-10.9924,-41.7481
idle,204,684551,0.5889,-0.8413,-0.0007,8.6565,16.4733,-25.4886
idle,204,684571,0.5466,-0.7974,0.0381,14.1145,13.5573,-14.1145
idle,204,684591,0.5146,-0.8474,0.0679,13.8779,11.8321,-15.7634
idle,204,684611,0.542,-0.8347,0.0752,14.9924,7.9313,-9.8473
idle,204,684631,0.5842,-0.8147,0.0427,12.2595,-4.9695,-1.9924
idle,204,684651,0.5691,-0.7998,0.0742,17.3206,-3.3053,9.1298
idle,204,684671,0.5837,-0.7969,0.0095,17.6565,-0.9389,19.8244
idle,204,684691,0.5637,-0.8743,-0.0161,13.0,-5.7786,16.542
idle,204,684711,0.5598,-0.874,0.009,9.3664,-8.0458,9.3817
idle,204,684731,0.583,-0.8591,-0.0027,4.6031,-7.6489,7.6183
idle,204,684751,0.5786,-0.8499,0.0276,2.9924,-2.9695,8.6336
idle,204,684771,0.5483,-0.8533,0.0552,-2.5038,-0.8626,8.2214
idle,204,684791,0.5242,-0.8853,0.0713,-5.6107,-0.6336,7.145
idle,204,684811,0.5127,-0.8906,0.0659,-5.3969,-4.6641,3.5649
idle,204,684831,0.5212,-0.8748,0.0566,-4.1527,-7.8168,0.7176
idle,204,684851,0.5356,-0.8528,0.0603,-3.2443,-7.7023,2.1069
idle,204,684871,0.5352,-0.8442,0.0569,-3.1679,-10.0916,2.2824
idle,204,684891,0.5449,-0.8523,0.0432,-2.4427,-11.7328,0.0305
idle,204,684911,0.5598,-0.8606,0.0229,0.4885,-10.5115,-0.1527
idle,204,684931,0.551,-0.8503,0.0288,3.1756,-4.5267,3.6336
idle,205,684951,0.5481,-0.8628,0.0149,4.8168,0.5954,5.7863
idle,205,684971,0.5486,-0.8706,0.0117,2.6107,4.3282,5.3817
idle,205,684991,0.531,-0.9192,0.0215,2.7481,8.0916,3.458
idle,205,685011,0.5195,-0.9353,0.0313,3.3206,9.0382,2.229
idle,205,685031,0.5242,-0.9207,0.0303,1.916,8.5115,-0.1603
idle,205,685051,0.5134,-0.876,0.0535,-1.5878,8.9389,-1.313
idle,205,685071,0.5049,-0.8643,0.0737,-4.0076,7.6412,-1.9466
idle,205,685091,0.5654,-0.9099,0.0376,-6.5496,8.2366,-7.3817
idle,205,685111,0.7151,-0.9641,-0.0271,-11.4656,25.7099,-34.9924
idle,205,685131,0.8347,-0.9844,-0.0964,-19.7557,61.5496,-72.3511
idle,205,685151,0.6873,-0.8689,-0.0071,-25.6031,82.7939,-87.7557
idle,205,685171,0.5776,-0.7021,0.1047,-28.8702,75.084,-80.4733
idle,205,685191,0.6096,-0.6982,0.1208,-33.8702,62.8015,-74.5878
idle,205,685211,0.5544,-0.6953,0.2168,-30.3893,47.0153,-50.9313
idle,205,685231,0.5286,-0.8013,0.2346,-24.2672,20.7481,-19.1603
idle,205,685251,0.4976,-0.7935,0.1953,-18.5954,0.7863,-3.458
idle,205,685271,0.3953,-0.6892,0.1951,-11.8626,-15.8931,10.9618
idle,205,685291,0.343,-0.6892,0.1921,-3.4885,-32.4198,26.0534
idle,205,685311,0.3347,-0.6936,0.1814,0.6565,-48.4962,35.626
idle,205,685331,0.4333,-0.8308,0.1365,4.7099,-59.7099,39.9466
idle,205,685351,0.5945,-0.8997,0.0928,3.9389,-58.5496,26.3969
idle,205,685371,0.6355,-0.8433,0.1609,2.0305,-57.4427,22.4198
idle,205,685391,0.6599,-0.8142,0.0332,3.916,-52.2366,32.3359
idle,205,685411,0.675,-0.8445,-0.0112,16.4504,-60.2672,44.0382
idle,205,685431,0.7048,-0.8718,-0.0032,17.855,-59.9771,42.3435
idle,205,685451,0.7463,-0.9109,-0.0869,15.3817,-44.4046,31.8473
idle,205,685471,0.7852,-0.95,-0.0977,12.9924,-25.4809,14.229
idle,205,685491,0.7546,-0.9165,-0.1152,9.0,-7.5954,3.2214
idle,205,685511,0.6794,-0.802,-0.1035,6.2443,3.8015,1.5573
idle,205,685531,0.5994,-0.7844,-0.0632,3.7099,5.5649,4.0153
idle,205,685551,0.5317,-0.7908,-0.0232,0.2672,4.8473,6.2595
idle,205,685571,0.4907,-0.7957,-0.0498,-2.7786,4.6183,5.6641
idle,205,685591,0.4834,-0.7891,-0.0293,-4.3511,0.542,4.1069
idle,205,685611,0.4995,-0.8213,-0.0088,-6.7481,0.1756,8.0534
idle,205,685631,0.5032,-0.832,-0.0388,-6.7786,2.9695,8.7176
idle,205,685651,0.5083,-0.8672,-0.0244,-7.6718,3.0076,8.7176
idle,205,685671,0.5208,-0.8513,0.1072,-7.8473,1.1756,8.313
idle,205,685691,0.5208,-0.9087,0.0278,-8.0153,2.8244,9.2977
idle,205,685711,0.5127,-0.9177,0.0059,-8.0382,-0.5038,9.7023
idle,205,685731,0.5386,-0.9116,0.0935,-8.9313,-0.374,5.8092
idle,205,685751,0.5476,-0.8923,0.0476,-7.2595,0.4733,3.0611
idle,205,685771,0.5505,-0.8591,0.0222,-7.0,-1.5649,0.7939
idle,205,685791,0.5574,-0.8513,0.0466,-8.0229,-2.6794,0.9389
idle,205,685811,0.5508,-0.8372,0.0422,-7.9084,-0.7023,1.0382
idle,205,685831,0.5718,-0.8325,0.0286,-6.6183,0.374,0.8931
idle,205,685851,0.5625,-0.8179,0.0383,-6.2748,1.9084,2.9924
idle,205,685871,0.5391,-0.8452,0.05,-4.5267,2.7939,6.7786
idle,205,685891,0.5317,-0.8843,0.0505,-3.6565,2.3588,7.0
idle,205,685911,0.5178,-0.8843,0.0513,-2.2366,3.0611,5.3053
idle,205,685931,0.5049,-0.8657,0.054,-2.2748,2.1908,3.8244
idle,206,685951,0.5146,-0.866,0.0481,-2.2443,0.916,3.7557
idle,206,685971,0.5171,-0.8726,0.0349,-2.4198,-0.2901,4.4809
idle,206,685991,0.5115,-0.8738,0.0264,-3.2519,-2.3817,3.3588
idle,206,686011,0.5249,-0.8684,0.0149,-2.8092,-2.9847,2.687
idle,206,686031,0.5286,-0.8679,-0.001,-2.9008,-2.4046,2.1985
idle,206,686051,0.5464,-0.8452,-0.012,-3.3588,-2.0763,2.2672
idle,206,686071,0.5364,-0.8455,0.0012,-4.0076,-1.7634,3.084
idle,206,686091,0.5378,-0.8538,-0.0051,-4.5496,-1.5496,3.4198
idle,206,686111,0.5408,-0.8521,-0.0049,-4.5573,-0.6947,3.5802
idle,206,686131,0.5332,-0.8625,-0.0112,-3.8626,0.145,4.8015
idle,206,686151,0.5232,-0.8645,0.0051,-3.8626,0.7405,3.8473
idle,206,686171,0.5229,-0.8694,0.0161,-3.9008,-0.1756,4.2366
idle,206,686191,0.5178,-0.8843,0.0112,-3.7481,0.5038,4.2214
idle,206,686211,0.5156,-0.8799,0.0049,-3.4656,0.9695,4.0611
idle,206,686231,0.5166,-0.887,0.01,-3.6107,1.2901,3.1527
idle,206,686251,0.5161,-0.8772,-0.0039,-2.7863,1.3435,1.3053
idle,206,686271,0.5171,-0.8423,0.0151,-3.3206,0.2061,2.7786
idle,206,686291,0.5264,-0.8738,0.0264,-2.1985,0.145,1.7481
idle,206,686311,0.5278,-0.8826,0.0212,-3.5649,-0.1527,1.5649
idle,206,686331,0.5234,-0.8796,0.0112,-2.6031,0.4275,0.7405
idle,206,686351,0.5303,-0.8572,0.011,-3.0992,0.4809,0.6183
idle,206,686371,0.5229,-0.855,0.0139,-3.3282,0.3435,1.5649
idle,206,686391,0.5222,-0.8665,0.0127,-3.5344,0.1069,2.0305
idle,206,686411,0.5234,-0.8628,0.02,-3.5038,-0.2366,1.7328
idle,206,686431,0.5217,-0.8596,0.011,-3.5573,0.0229,1.7023
idle,206,686451,0.5208,-0.8623,0.0242,-3.7863,-0.5573,0.6718
idle,206,686471,0.5132,-0.8645,0.0146,-4.3664,-1.4962,0.1756
idle,206,686491,0.5195,-0.8601,0.0151,-3.8473,-1.5954,1.0611
idle,206,686511,0.5396,-0.8521,0.0029,-3.8168,-1.084,1.0763
idle,206,686531,0.5308,-0.8738,0.0044,-3.9008,0.3053,1.8626
idle,206,686551,0.5281,-0.8838,0.0037,-3.4733,1.313,0.9618
idle,206,686571,0.5244,-0.8857,0.0125,-3.6794,2.0687,0.9084
idle,206,686591,0.4919,-0.8848,0.0208,-2.9466,2.3206,1.3359
idle,206,686611,0.4983,-0.8792,0.02,-2.1221,1.9008,1.4122
idle,206,686631,0.5076,-0.8708,0.0117,-1.9771,1.8397,1.084
idle,206,686651,0.5193,-0.8535,0.0137,-2.7786,1.8855,0.6794
idle,206,686671,0.5286,-0.8711,0.0029,-2.7634,2.0534,0.4122
idle,206,686691,0.5244,-0.8599,0.0078,-2.8931,2.1221,0.084
idle,206,686711,0.5322,-0.8665,0.0002,-2.4809,1.687,0.6641
idle,206,686731,0.5249,-0.8621,0.0085,-3.0,1.542,1.084
idle,206,686751,0.5154,-0.8716,0.0127,-3.3206,1.0458,1.4809
idle,206,686771,0.53,-0.8784,0.0139,-3.7252,0.8931,0.8931
idle,206,686791,0.5356,-0.8716,0.0195,-3.374,0.8397,0.0076
idle,206,686811,0.5325,-0.8696,0.0288,-3.0229,0.9695,-0.7252
idle,206,686831,0.5298,-0.8474,0.0371,-2.3664,1.4504,0.0992
idle,206,686851,0.5137,-0.8511,0.0356,-1.8702,1.2443,1.1985
idle,206,686871,0.4849,-0.8604,0.042,-1.3588,0.0382,3.5267
idle,206,686891,0.4797,-0.8977,0.04,-0.5496,-0.1679,4.0076
idle,206,686911,0.4653,-0.897,0.0413,0.2137,-1.2595,8.1527
idle,206,686931,0.5049,-0.8994,0.0247,1.3511,-0.8779,3.7328
idle,207,686951,0.5547,-0.8767,0.0071,-0.1985,-0.1298,0.2366
idle,207,686971,0.5984,-0.8262,-0.0081,-1.4656,0.5954,-2.0992
idle,207,686991,0.6055,-0.8083,-0.0144,-3.8168,1.8092,-2.1527
idle,207,687011,0.5884,-0.8184,-0.0173,-5.8015,3.4122,-1.2443
idle,207,687031,0.533,-0.8457,-0.0081,-6.6641,3.6336,0.2137
idle,207,687051,0.4895,-0.8611,0.0098,-6.7634,3.1985,2.1832
idle,207,687071,0.46,-0.8743,0.0417,-6.0153,1.6336,3.5573
idle,207,687091,0.4553,-0.8752,0.0508,-5.2519,-0.2214,5.1374
idle,207,687111,0.4741,-0.8931,0.054,-4.4046,-2.0229,6.6031
idle,207,687131,0.4822,-0.9019,0.0452,-3.9695,-2.0458,6.4962
idle,207,687151,0.5222,-0.9063,0.0344,-3.084,-1.2366,4.4198
idle,207,687171,0.5225,-0.8987,0.0313,-2.3817,0.2061,2.9008
idle,207,687191,0.5181,-0.8958,0.0288,-1.8397,0.8168,2.2214
idle,207,687211,0.5247,-0.8872,0.0156,-1.9542,1.0763,0.1527
idle,207,687231,0.5286,-0.8574,0.0183,-2.0458,0.855,-0.1145
idle,207,687251,0.5388,-0.8379,0.0215,-2.5038,-0.0229,0.5878
idle,207,687271,0.541,-0.842,0.0254,-3.2366,-0.2595,1.6794
idle,207,687291,0.5405,-0.8474,0.0139,-3.0992,-0.084,1.9924
idle,207,687311,0.5374,-0.8435,0.0181,-3.4351,-0.2901,2.3053
idle,207,687331,0.522,-0.8494,0.0205,-3.2672,-0.6947,3.4046
idle,207,687351,0.5134,-0.8672,0.0237,-3.3435,-1.1069,4.5344
idle,207,687371,0.4944,-0.8887,0.0212,-3.2214,-0.9847,5.7176
idle,207,687391,0.4829,-0.9216,0.022,-3.1908,0.0,5.2824
idle,207,687411,0.4746,-0.918,0.0183,-3.6183,0.5878,3.3817
idle,207,687431,0.4709,-0.9138,0.0166,-2.7252,1.5725,1.9924
idle,207,687451,0.5039,-0.8787,0.0212,-2.084,1.3206,-0.1374
idle,207,687471,0.5354,-0.8423,0.0334,-2.7481,0.6031,-2.0763
idle,207,687491,0.5684,-0.834,0.0334,-3.0229,-0.7939,-0.8397
idle,207,687511,0.5657,-0.8499,0.0293,-3.6412,-0.8702,-0.3664
idle,207,687531,0.5444,-0.877,0.0186,-3.5496,-0.0611,0.1985
idle,207,687551,0.5098,-0.8838,0.0198,-3.3206,1.1756,0.771
idle,207,687571,0.4822,-0.8711,0.0115,-2.5573,1.2137,1.9466
idle,207,687591,0.4697,-0.8652,0.0271,-2.4733,0.9084,3.7176
idle,207,687611,0.4788,-0.8577,0.0205,-3.1069,0.0305,4.4122
idle,207,687631,0.4983,-0.8706,0.0232,-4.374,-0.8092,4.2977
idle,207,687651,0.5154,-0.8916,0.0222,-5.1374,-0.9924,2.8244
idle,207,687671,0.5159,-0.8994,0.0239,-5.0458,-0.3435,1.1908
idle,207,687691,0.5244,-0.9043,0.0203,-4.2901,0.7023,0.0916
idle,207,687711,0.5227,-0.8926,0.0261,-3.6336,2.0458,-0.7176
idle,207,687731,0.5195,-0.8794,0.0308,-3.0916,2.4733,-0.8855
idle,207,687751,0.5063,-0.8635,0.042,-2.7786,1.9695,-0.3817
idle,207,687771,0.4941,-0.8403,0.0388,-2.2443,0.8244,0.7939
idle,207,687791,0.4968,-0.8408,0.031,-3.1069,-0.2519,2.7099
idle,207,687811,0.4946,-0.8633,0.0332,-3.3359,-1.4198,4.1679
idle,207,687831,0.5283,-0.8872,0.0242,-2.5954,-1.9542,3.7786
idle,207,687851,0.5232,-0.8975,0.0208,-2.6565,-0.5878,2.8397
idle,207,687871,0.5056,-0.905,0.0305,-1.855,0.3282,2.0076
idle,207,687891,0.4854,-0.8801,0.0342,-2.2061,-0.0534,1.8931
idle,207,687911,0.4644,-0.8813,0.0422,-1.7481,-1.2672,3.8321
idle,207,687931,0.4507,-0.9121,0.043,-1.1832,-2.4351,5.4198
idle,208,687951,0.4758,-0.9185,0.0208,-0.9237,-2.8168,2.687
idle,208,687971,0.5266,-0.8721,0.009,-1.7252,-1.9924,-0.5267
idle,208,687991,0.5645,-0.8386,-0.01,-2.5649,-0.1832,-1.3664
idle,208,688011,0.5867,-0.8257,-0.0112,-3.8092,1.7252,-1.1145
idle,208,688031,0.5845,-0.835,-0.0061,-5.2977,3.1298,-1.6183
idle,208,688051,0.5571,-0.8347,0.0061,-6.3053,3.8244,-1.2748
idle,208,688071,0.519,-0.866,0.0129,-6.8092,3.542,0.8702
idle,208,688091,0.4836,-0.8784,0.0225,-6.2214,2.9389,2.6489
idle,208,688111,0.4597,-0.884,0.0515,-5.5496,1.771,3.4198
idle,208,688131,0.4451,-0.8843,0.075,-4.6489,0.2595,5.1145
idle,208,688151,0.449,-0.9082,0.0378,-3.229,0.0534,4.2061
idle,208,688171,0.4587,-0.9153,0.0535,-3.3664,-1.0229,8.2443
idle,208,688191,0.4861,-0.9365,0.0466,-2.1603,-0.8702,3.9466
idle,208,688211,0.5002,-0.9282,0.0303,-2.4885,-0.229,1.0076
idle,208,688231,0.5256,-0.8838,0.0132,-2.145,0.5267,-1.0229
idle,208,688251,0.5203,-0.8708,0.0193,-2.7405,0.3359,-0.8779
idle,208,688271,0.5261,-0.8625,0.0071,-2.8931,0.1298,-1.0687
idle,208,688291,0.5334,-0.8508,0.0271,-3.4122,0.0076,-0.8855
idle,208,688311,0.5347,-0.8372,0.022,-3.5878,0.2977,-0.1527
idle,208,688331,0.5242,-0.8267,0.019,-3.458,0.4733,2.0153
idle,208,688351,0.5081,-0.8528,0.0327,-3.7252,0.1221,3.7405
idle,208,688371,0.5085,-0.8677,0.0342,-2.8626,-0.2595,4.4275
idle,208,688391,0.5022,-0.8972,0.0188,-2.5878,-0.4275,4.2977
idle,208,688411,0.5002,-0.907,0.0303,-3.0076,-0.2748,2.5954
idle,208,688431,0.4841,-0.8975,0.0093,-3.542,-0.5038,0.8779
idle,208,688451,0.4902,-0.9016,0.0129,-3.687,-0.4122,0.0076
idle,208,688471,0.4993,-0.8928,0.0166,-3.8397,-0.3206,-1.1527
idle,208,688491,0.488,-0.8821,0.0264,-4.6031,-0.2519,0.4198
idle,208,688511,0.4749,-0.8943,0.0273,-4.3282,0.3664,2.2901
idle,208,688531,0.4927,-0.9023,0.0276,-3.9695,1.3817,1.374
idle,208,688551,0.4871,-0.8843,0.0332,-3.542,2.5878,0.9084
idle,208,688571,0.5056,-0.8545,0.0371,-2.458,2.7023,0.458
idle,208,688591,0.5486,-0.8232,0.0444,-2.3511,1.5191,0.7939
idle,208,688611,0.564,-0.8506,0.0449,-3.2977,-0.0382,1.4046
idle,208,688631,0.5515,-0.875,0.031,-4.0916,-1.0076,0.6489
idle,208,688651,0.5215,-0.8975,0.0195,-4.2519,-0.6183,0.2366
idle,208,688671,0.4929,-0.9055,0.0178,-3.771,-0.1679,-0.7252
idle,208,688691,0.467,-0.8892,0.0271,-3.084,-0.0534,-0.2595
idle,208,688711,0.4602,-0.8762,0.0239,-3.0992,-1.0305,0.1069
idle,208,688731,0.4666,-0.873,0.0317,-3.8321,-2.3817,1.0305
idle,208,688751,0.49,-0.8799,0.0234,-4.4275,-2.4351,1.1527
idle,208,688771,0.5093,-0.8945,0.0149,-4.5496,-1.4427,0.6031
idle,208,688791,0.5168,-0.8965,0.0146,-4.4504,0.4733,-0.6412
idle,208,688811,0.5107,-0.8894,0.0276,-4.1603,1.9389,-1.2137
idle,208,688831,0.5229,-0.8748,0.0349,-4.2366,1.9313,-1.7252
idle,208,688851,0.5159,-0.8577,0.0303,-4.3282,1.7405,-1.5191
idle,208,688871,0.5259,-0.8601,0.0432,-4.1298,1.1985,-0.2901
idle,208,688891,0.5227,-0.8511,0.0225,-3.9542,0.5954,1.2519
idle,208,688911,0.5222,-0.8652,0.0417,-4.2977,0.4504,1.5802
idle,208,688931,0.51,-0.875,0.0422,-3.3053,0.0229,1.7023
idle,209,688951,0.5076,-0.8794,0.0369,-3.4122,-0.0382,1.3435
idle,209,688971,0.4988,-0.8862,0.0339,-3.145,-0.4198,0.8855
idle,209,688991,0.5015,-0.8845,0.0247,-2.8702,-0.0916,0.4504
idle,209,689011,0.4976,-0.876,0.0217,-2.9771,-0.2137,0.4046
idle,209,689031,0.4924,-0.8811,0.0142,-3.3206,-0.3969,0.5802
idle,209,689051,0.4941,-0.8748,0.0166,-3.9542,-0.3969,-0.2672
idle,209,689071,0.5029,-0.8694,0.0181,-3.6412,-0.916,0.3893
idle,209,689091,0.5063,-0.8708,0.0183,-4.2824,-1.2137,1.0763
idle,209,689111,0.5115,-0.8823,0.0225,-4.2061,-0.771,1.5191
idle,209,689131,0.5063,-0.8767,0.0315,-4.1221,-0.4733,1.4198
idle,209,689151,0.4944,-0.8787,0.0444,-3.5191,-1.0458,3.4656
idle,209,689171,0.4714,-0.9138,0.0481,-2.2061,-1.1298,4.4198
idle,209,689191,0.4763,-0.9138,0.0525,-1.4504,-1.2519,2.7863
idle,209,689211,0.5232,-0.8809,0.0217,-1.6718,-1.4656,-0.8092
idle,209,689231,0.5686,-0.8345,0.0176,-2.458,-0.687,-2.4198
idle,209,689251,0.583,-0.8267,-0.0071,-3.4351,0.1756,-2.9084
idle,209,689271,0.595,-0.8364,-0.0088,-4.9008,1.8321,-3.7252
idle,209,689291,0.5618,-0.8308,-0.0007,-5.8702,3.1145,-2.9084
idle,209,689311,0.5088,-0.844,0.0098,-6.0305,3.5878,-0.3511
idle,209,689331,0.4675,-0.8743,0.012,-5.5954,2.8168,2.6565
idle,209,689351,0.4365,-0.8965,0.0388,-4.6947,1.3053,4.7023
idle,209,689371,0.4397,-0.8938,0.0459,-2.8702,-0.2824,5.5267
idle,209,689391,0.4604,-0.8889,0.042,-3.7252,-1.4962,5.5115
idle,209,689411,0.4824,-0.9041,0.0371,-2.9313,-1.7481,4.7099
idle,209,689431,0.5076,-0.9197,0.0347,-3.0458,-0.8397,2.6107
idle,209,689451,0.5283,-0.9111,0.0127,-2.5573,0.2977,0.0992
idle,209,689471,0.5444,-0.8877,0.0115,-2.9084,1.3893,-2.5267
idle,209,689491,0.5291,-0.8596,0.0117,-3.2977,1.5954,-2.7786
idle,209,689511,0.5337,-0.8374,0.0198,-3.5344,1.1679,-1.9542
idle,209,689531,0.5317,-0.8374,0.0203,-4.2824,0.8397,-0.855
idle,209,689551,0.5176,-0.8311,0.0334,-4.0458,0.2137,0.4046
idle,209,689571,0.5146,-0.8411,0.0383,-3.4122,-0.2443,3.1985
idle,209,689591,0.5103,-0.8601,0.0293,-2.8015,-0.0382,4.8702
idle,209,689611,0.5066,-0.8855,0.0342,-1.9771,0.2977,4.855
idle,209,689631,0.4968,-0.9004,0.0264,-1.9008,0.5496,3.4809
idle,209,689651,0.4922,-0.8972,0.03,-2.2901,0.313,1.9084
idle,209,689671,0.4854,-0.8972,0.0271,-2.5725,0.2366,1.2366
